Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Cyprus,12/4/21,136525,601,,,428,,11307.719894878168,,,,,196,CYP,2021/12/04,2,1339063,0
Cyprus,12/5/21,136832,601,,,307,,11333.147252561579,,,,,196,CYP,2021/12/05,0,1339063,0
Cyprus,12/6/21,137538,602,,,706,,11391.62189270649,,,,,196,CYP,2021/12/06,1,1362277,23214
Cyprus,12/7/21,138157,602,,,619,,11442.890734419945,,,,,196,CYP,2021/12/07,0,1362277,0
Cyprus,12/8/21,138733,605,,,576,,11490.598089552337,,,,,196,CYP,2021/12/08,3,1362277,0
Cyprus,12/9/21,139368,607,,,635,,11543.192135575027,,,,,196,CYP,2021/12/09,2,1381716,19439
Cyprus,12/10/21,140030,607,,,662,,11598.022463869547,,,,,196,CYP,2021/12/10,0,1381716,0
Cyprus,12/11/21,140458,608,,,428,,11633.471679141532,,,,,196,CYP,2021/12/11,1,1390192,8476
Cyprus,12/12/21,140851,610,,,393,,11666.022009987071,,,,,196,CYP,2021/12/12,2,1390192,0
Cyprus,12/13/21,141566,611,,,715,,11725.242077555926,,,,,196,CYP,2021/12/13,1,1413274,23082
Cyprus,12/14/21,142228,612,,,662,,11780.072405850446,,,,,196,CYP,2021/12/14,1,1413274,0
Cyprus,12/15/21,142878,614,,,650,,11833.90883091304,,,,,196,CYP,2021/12/15,2,1413274,0
Cyprus,12/16/21,143510,616,,,632,,11886.25440112775,,,,,196,CYP,2021/12/16,2,1435400,22126
Cyprus,12/17/21,144205,617,,,695,,11943.817963310063,,,,,196,CYP,2021/12/17,1,1446090,10690
Cyprus,12/18/21,144713,619,,,508,,11985.893200128214,,,,,196,CYP,2021/12/18,2,1446090,0
Cyprus,12/19/21,145161,620,,,448,,12022.99892078674,,,,,196,CYP,2021/12/19,1,1446090,0
Cyprus,12/20/21,145996,623,,,835,,12092.158020674844,,,,,196,CYP,2021/12/20,3,1446090,0
Cyprus,12/21/21,146802,623,,,806,,12158.915187752462,,,,,196,CYP,2021/12/21,0,1487062,40972
Cyprus,12/22/21,147685,624,,,883,,12232.049900568265,,,,,196,CYP,2021/12/22,1,1487062,0
Czechia,11/25/21,2062064,32523,,,18046,,19255.46237728292,,,,,203,CZE,2021/11/25,115,13266166,64063
Czechia,11/26/21,2089857,32643,,,27793,,19514.992181329653,,,,,203,CZE,2021/11/26,120,13337002,70836
Czechia,11/27/21,2110274,32744,,,20417,,19705.64522379438,,,,,203,CZE,2021/11/27,101,13358175,21173
Czechia,11/28/21,2132380,32929,,,22106,,19912.07007351399,,,,,203,CZE,2021/11/28,185,13372609,14434
Czechia,11/29/21,2133098,32953,,,718,,19918.77472573957,,,,,203,CZE,2021/11/29,24,13437249,64640
Czechia,11/30/21,2150042,33069,,,16944,,20076.99704789867,,,,,203,CZE,2021/11/30,116,13509070,71821
Czechia,12/1/21,2172084,33186,,,22042,,20282.82426845054,,,,,203,CZE,2021/12/01,117,13598875,89805
Czechia,12/2/21,2193289,33317,,,21205,,20480.835620043064,,,,,203,CZE,2021/12/02,131,13693802,94927
Czechia,12/3/21,2211972,33450,,,18683,,20655.29664724434,,,,,203,CZE,2021/12/03,133,13793658,99856
Czechia,12/4/21,2229715,33576,,,17743,,20820.979996044443,,,,,203,CZE,2021/12/04,126,13827389,33731
Czechia,12/5/21,2240721,33665,,,11006,,20923.753536984186,,,,,203,CZE,2021/12/05,89,13851362,23973
Czechia,12/6/21,2247067,33768,,,6346,,20983.012204147883,,,,,203,CZE,2021/12/06,103,13935667,84305
Czechia,12/7/21,2262666,33902,,,15599,,21128.6749758287,,,,,203,CZE,2021/12/07,134,14031605,95938
Czechia,12/8/21,2282212,34034,,,19546,,21311.19465883872,,,,,203,CZE,2021/12/08,132,14130012,98407
Czechia,12/9/21,2298441,34129,,,16229,,21462.740342639478,,,,,203,CZE,2021/12/09,95,14230980,100968
Czechia,12/10/21,2312736,34242,,,14295,,21596.2264200276,,,,,203,CZE,2021/12/10,113,14330951,99971
Czechia,12/11/21,2325181,34377,,,12445,,21712.437279285743,,,,,203,CZE,2021/12/11,135,14365623,34672
Czechia,12/12/21,2334289,34451,,,9108,,21797.487380219707,,,,,203,CZE,2021/12/12,74,14388658,23035
Czechia,12/13/21,2338402,34551,,,4113,,21835.894392202732,,,,,203,CZE,2021/12/13,100,14468552,79894
Czechia,12/14/21,2350338,34697,,,11936,,21947.352231986195,,,,,203,CZE,2021/12/14,146,14560268,91716
Czechia,12/15/21,2367076,34813,,,16738,,22103.650935261634,,,,,203,CZE,2021/12/15,116,14655229,94961
Czechia,12/16/21,2378728,34923,,,11652,,22212.456795613252,,,,,203,CZE,2021/12/16,110,14749815,94586
Czechia,12/17/21,2388253,35046,,,9525,,22301.40082409327,,,,,203,CZE,2021/12/17,123,14749815,0
Czechia,12/18/21,2397246,35149,,,8993,,22385.37706011645,,,,,203,CZE,2021/12/18,103,2549949,
Czechia,12/19/21,2403248,35223,,,6002,,22441.423470503545,,,,,203,CZE,2021/12/19,74,2552094,2145
Czechia,12/20/21,2406989,35288,,,3741,,22476.356762949083,,,,,203,CZE,2021/12/20,65,14992997,12440903
Czechia,12/22/21,2406989,35288,,,0,,22476.356762949083,,,,,203,CZE,2021/12/22,0,15160013,77624
Denmark,11/25/21,471465,2854,,,4443,,8139.649111054982,,,,,208,DNK,2021/11/25,12,9643711,699009
Denmark,11/26/21,475633,2863,,,4168,,8211.607914985023,,,,,208,DNK,2021/11/26,9,9681985,38274
Denmark,11/27/21,479377,2876,,,3744,,8276.246533486481,,,,,208,DNK,2021/11/27,13,9681985,0
Denmark,11/28/21,483764,2885,,,4387,,8351.98628224874,,,,,208,DNK,2021/11/28,9,9681985,0
Denmark,11/29/21,488262,2896,,,4498,,8429.64240030952,,,,,208,DNK,2021/11/29,11,9756809,74824
Denmark,11/30/21,492483,2908,,,4221,,8502.516227418135,,,,,208,DNK,2021/11/30,12,9756809,0
Denmark,12/1/21,497665,2922,,,5182,,8591.981323858987,,,,,208,DNK,2021/12/01,14,9791522,34713
Denmark,12/2/21,502493,2925,,,4828,,8675.334756050504,,,,,208,DNK,2021/12/02,3,9829691,38169
Denmark,12/3/21,507138,2940,,,4645,,8755.528768587703,,,,,208,DNK,2021/12/03,15,9871295,41604
Denmark,12/4/21,511463,2952,,,4325,,8830.198112876915,,,,,208,DNK,2021/12/04,12,9911854,40559
Denmark,12/5/21,514609,2959,,,3146,,8884.512507589945,,,,,208,DNK,2021/12/05,7,9911854,0
Denmark,12/6/21,521835,2969,,,7226,,9009.26642246482,,,,,208,DNK,2021/12/06,10,9997610,85756
Denmark,12/7/21,528297,2978,,,6462,,9120.830191897625,,,,,208,DNK,2021/12/07,9,10042326,44716
Denmark,12/8/21,535090,2985,,,6793,,9238.108540049443,,,,,208,DNK,2021/12/08,7,10042326,0
Denmark,12/9/21,542181,2996,,,7091,,9360.531735507198,,,,,208,DNK,2021/12/09,11,10355493,313167
Denmark,12/10/21,548843,3009,,,6662,,9475.548422594995,,,,,208,DNK,2021/12/10,13,10355493,0
Denmark,12/11/21,554488,3018,,,5645,,9573.007023407155,,,,,208,DNK,2021/12/11,9,10355493,0
Denmark,12/12/21,560592,3027,,,6104,,9678.390070237525,,,,,208,DNK,2021/12/12,9,10355493,0
Denmark,12/13/21,568477,3036,,,7885,,9814.5213487856,,,,,208,DNK,2021/12/13,9,10355493,0
Denmark,12/14/21,576855,3043,,,8378,,9959.164069353232,,,,,208,DNK,2021/12/14,7,10438377,82884
Denmark,12/15/21,585669,3052,,,8814,,10111.334150408748,,,,,208,DNK,2021/12/15,9,10512532,74155
Denmark,12/16/21,595688,3064,,,10019,,10284.308060335592,,,,,208,DNK,2021/12/16,12,10616008,103476
Denmark,12/17/21,607076,3067,,,11388,,10480.91719161086,,,,,208,DNK,2021/12/17,3,10616008,0
Denmark,12/18/21,615670,3080,,,8594,,10629.289063245884,,,,,208,DNK,2021/12/18,13,10742842,126834
Denmark,12/19/21,623978,3089,,,8308,,10772.723262634268,,,,,208,DNK,2021/12/19,9,10742842,0
Denmark,12/20/21,634060,3097,,,10082,,10946.784841622437,,,,,208,DNK,2021/12/20,8,10742842,0
Denmark,12/21/21,647174,3114,,,13114,,11173.192652260288,,,,,208,DNK,2021/12/21,17,11402735,659893
Denmark,12/22/21,647487,3114,,,313,,11178.596468390351,,,,,208,DNK,2021/12/22,0,11402735,0
Diamond Princess,11/25/21,712,13,,,0,,,,,,,9999,,2021/11/25,0,,
Diamond Princess,12/22/21,712,13,,,0,,,,,,,9999,,2021/12/22,0,,
Djibouti,11/25/21,13504,186,,,1,,1366.7988526339016,,,,,262,DJI,2021/11/25,0,99679,0
Djibouti,12/2/21,13505,187,,,1,,1366.900067003913,,,,,262,DJI,2021/12/02,1,117874,0
Djibouti,12/3/21,13506,187,,,1,,1367.0012813739243,,,,,262,DJI,2021/12/03,0,117874,0
Djibouti,12/4/21,13508,187,,,2,,1367.2037101139472,,,,,262,DJI,2021/12/04,0,117874,0
Djibouti,12/6/21,13508,188,,,0,,1367.2037101139472,,,,,262,DJI,2021/12/06,1,117874,0
Djibouti,12/8/21,13509,188,,,1,,1367.3049244839585,,,,,262,DJI,2021/12/08,0,117874,0
Djibouti,12/9/21,13514,188,,,5,,1367.8109963340155,,,,,262,DJI,2021/12/09,0,117874,0
Djibouti,12/11/21,13514,189,,,0,,1367.8109963340155,,,,,262,DJI,2021/12/11,1,117874,0
Djibouti,12/15/21,13526,189,,,12,,1369.0255687741524,,,,,262,DJI,2021/12/15,0,117874,0
Djibouti,12/17/21,13527,189,,,1,,1369.1267831441637,,,,,262,DJI,2021/12/17,0,135032,0
Djibouti,12/18/21,13528,189,,,1,,1369.227997514175,,,,,262,DJI,2021/12/18,0,135032,0
Djibouti,12/19/21,13535,189,,,7,,1369.936498104255,,,,,262,DJI,2021/12/19,0,135032,0
Djibouti,12/20/21,13538,189,,,3,,1370.240141214289,,,,,262,DJI,2021/12/20,0,135032,0
Djibouti,12/21/21,13546,189,,,8,,1371.0498561743802,,,,,262,DJI,2021/12/21,0,135032,0
Djibouti,12/22/21,13546,189,,,0,,1371.0498561743802,,,,,262,DJI,2021/12/22,0,135032,0
Dominica,11/25/21,5819,37,,,177,,8082.954813796169,,,,,212,DMA,2021/11/25,2,55134,0
Dominica,11/28/21,5955,38,,,136,,8271.867316747926,,,,,212,DMA,2021/11/28,1,55134,0
Dominica,11/30/21,6028,38,,,73,,8373.268880832326,,,,,212,DMA,2021/11/30,0,55524,0
Dominica,12/2/21,6120,39,,,92,,8501.062632829104,,,,,212,DMA,2021/12/02,1,55524,0
Dominica,12/6/21,6086,42,,,,,8453.834507091164,,,,,212,DMA,2021/12/06,3,55760,0
Dominica,12/8/21,6176,42,,,90,,8578.850134044533,,,,,212,DMA,2021/12/08,0,55760,0
Dominica,12/9/21,6208,42,,,32,,8623.300134739065,,,,,212,DMA,2021/12/09,0,55774,14
Dominica,12/10/21,6233,42,,,25,,8658.026697781666,,,,,212,DMA,2021/12/10,0,55774,0
Dominica,12/14/21,6257,42,,,24,,8691.364198302566,,,,,212,DMA,2021/12/14,0,56179,0
Dominica,12/15/21,6286,42,,,29,,8731.647011431985,,,,,212,DMA,2021/12/15,0,56179,0
Dominica,12/20/21,6430,44,,,144,,8931.672014557374,,,,,212,DMA,2021/12/20,2,56576,0
Dominica,12/22/21,6520,44,,,90,,9056.687641510744,,,,,212,DMA,2021/12/22,0,56576,0
Dominican Republic,11/25/21,405513,4197,,,759,,3738.1691430897617,,,,,214,DOM,2021/11/25,2,13744109,16038
Dominican Republic,11/26/21,406021,4202,,,508,,3742.852075387098,,,,,214,DOM,2021/11/26,5,13759792,15683
Dominican Republic,11/27/21,406511,4204,,,490,,3747.369077012481,,,,,214,DOM,2021/11/27,2,13772879,13087
Dominican Republic,11/28/21,406803,4204,,,292,,3750.0608412463826,,,,,214,DOM,2021/11/28,0,13778350,5471
Dominican Republic,11/29/21,407113,4204,,,310,,3752.9185361522373,,,,,214,DOM,2021/11/29,0,13780512,2162
Dominican Republic,11/30/21,407251,4204,,,138,,3754.1906713038757,,,,,214,DOM,2021/11/30,0,13798631,18119
Dominican Republic,12/1/21,407474,4210,,,223,,3756.246367961958,,,,,214,DOM,2021/12/01,6,13816937,18306
Dominican Republic,12/2/21,407629,4210,,,155,,3757.6752154148858,,,,,214,DOM,2021/12/02,0,13832651,15714
Dominican Republic,12/3/21,407918,4212,,,289,,3760.339324536795,,,,,214,DOM,2021/12/03,2,13840602,7951
Dominican Republic,12/4/21,408245,4212,,,327,,3763.3537317439386,,,,,214,DOM,2021/12/04,0,13860953,20351
Dominican Republic,12/5/21,408516,4212,,,271,,3765.8519101938955,,,,,214,DOM,2021/12/05,0,13866766,5813
Dominican Republic,12/6/21,408748,4212,,,232,,3767.9905721879545,,,,,214,DOM,2021/12/06,0,13868812,2046
Dominican Republic,12/7/21,409002,4212,,,254,,3770.3320383366226,,,,,214,DOM,2021/12/07,0,13884028,15216
Dominican Republic,12/8/21,409232,4212,,,230,,3772.452263589353,,,,,214,DOM,2021/12/08,0,13899270,15242
Dominican Republic,12/9/21,409490,4214,,,258,,3774.8306032206774,,,,,214,DOM,2021/12/09,2,13912991,13721
Dominican Republic,12/10/21,409862,4218,,,372,,3778.259837107703,,,,,214,DOM,2021/12/10,4,13940037,27046
Dominican Republic,12/11/21,410087,4218,,,225,,3780.3339705071135,,,,,214,DOM,2021/12/11,0,13940037,0
Dominican Republic,12/12/21,410265,4218,,,178,,3781.974840485314,,,,,214,DOM,2021/12/12,0,13943820,3783
Dominican Republic,12/13/21,410412,4219,,,147,,3783.329940972929,,,,,214,DOM,2021/12/13,1,13945195,1375
Dominican Republic,12/14/21,410720,4220,,,308,,3786.1691991374555,,,,,214,DOM,2021/12/14,1,13954713,9518
Dominican Republic,12/15/21,410926,4220,,,206,,3788.0681834942493,,,,,214,DOM,2021/12/15,0,13965662,10949
Dominican Republic,12/16/21,411014,4220,,,88,,3788.8794001126853,,,,,214,DOM,2021/12/16,0,13975553,9891
Dominican Republic,12/17/21,411266,4222,,,252,,3791.2024295200254,,,,,214,DOM,2021/12/17,2,13986393,10840
Dominican Republic,12/18/21,411449,4223,,,183,,3792.889391351546,,,,,214,DOM,2021/12/18,1,13998161,11768
Dominican Republic,12/19/21,411721,4223,,,272,,3795.396788172167,,,,,214,DOM,2021/12/19,0,14001048,2887
Dominican Republic,12/20/21,411883,4223,,,162,,3796.8901642197425,,,,,214,DOM,2021/12/20,0,14002233,1185
Dominican Republic,12/21/21,412022,4223,,,139,,3798.171517742045,,,,,214,DOM,2021/12/21,0,14010227,7994
Dominican Republic,12/22/21,412263,4223,,,241,,3800.39314507208,,,,,214,DOM,2021/12/22,0,14030778,20551
Ecuador,11/25/21,524432,33128,,,0,,2972.4548916117724,,,,,218,ECU,2021/11/25,0,24357456,140556
Ecuador,11/29/21,526615,33219,,,2183,,2984.82802869797,,,,,218,ECU,2021/11/29,91,24662847,0
Ecuador,11/30/21,526870,33250,,,255,,2986.2733562091835,,,,,218,ECU,2021/11/30,31,24871775,208928
Ecuador,12/6/21,529349,33484,,,2479,,3000.324206798594,,,,,218,ECU,2021/12/06,234,25423529,0
Ecuador,12/7/21,529456,33488,,,107,,3000.9306775582013,,,,,218,ECU,2021/12/07,4,25571831,148302
Ecuador,12/8/21,530126,33494,,,670,,3004.7282047445283,,,,,218,ECU,2021/12/08,6,25649521,77690
Ecuador,12/10/21,530865,33498,,,739,,3008.916820551537,,,,,218,ECU,2021/12/10,4,25747016,0
Ecuador,12/12/21,533190,33558,,,2325,,3022.0948066831943,,,,,218,ECU,2021/12/12,60,25747016,0
Ecuador,12/14/21,533457,33561,,,267,,3023.608149606701,,,,,218,ECU,2021/12/14,3,26149244,198676
Ecuador,12/15/21,534176,33570,,,719,,3027.683406393222,,,,,218,ECU,2021/12/15,9,26362850,213606
Ecuador,12/16/21,535414,33586,,,1238,,3034.7003297613905,,,,,218,ECU,2021/12/16,16,26362850,0
Ecuador,12/17/21,536129,33593,,,715,,3038.7529147438145,,,,,218,ECU,2021/12/17,7,26478800,115950
Ecuador,12/20/21,537032,33597,,,903,,3043.871074518819,,,,,218,ECU,2021/12/20,4,26588158,0
Ecuador,12/21/21,538218,33624,,,1186,,3050.593264433721,,,,,218,ECU,2021/12/21,27,26767195,179037
Ecuador,12/22/21,538218,33624,,,0,,3050.593264433721,,,,,218,ECU,2021/12/22,0,26767195,0
Egypt,11/25/21,353923,20172,,,899,,345.84947937791753,,,,,818,EGY,2021/11/25,63,36906765,0
Egypt,11/26/21,354836,20237,,,913,,346.74165246266205,,,,,818,EGY,2021/11/26,65,36906765,0
Egypt,11/27/21,355767,20305,,,931,,347.65141494009595,,,,,818,EGY,2021/11/27,68,36906765,0
Egypt,11/28/21,356718,20347,,,951,,348.58072118718474,,,,,818,EGY,2021/11/28,42,36906765,0
Egypt,11/29/21,357629,20412,,,911,,349.47093989496375,,,,,818,EGY,2021/11/29,65,39914919,3008154
Egypt,11/30/21,358578,20474,,,949,,350.39829176508704,,,,,818,EGY,2021/11/30,62,39914919,0
Egypt,12/1/21,359516,20537,,,938,,351.3148945619002,,,,,818,EGY,2021/12/01,63,39914919,0
Egypt,12/2/21,360435,20594,,,919,,352.21293077754115,,,,,818,EGY,2021/12/02,57,40644158,729239
Egypt,12/3/21,361368,20643,,,933,,353.12464763194055,,,,,818,EGY,2021/12/03,49,40644158,0
Egypt,12/4/21,362260,20682,,,892,,353.9962997585475,,,,,818,EGY,2021/12/04,39,40644158,0
Egypt,12/5/21,363162,20727,,,902,,354.87772376998186,,,,,818,EGY,2021/12/05,45,40644158,0
Egypt,12/6/21,364033,20770,,,871,,355.72885493845115,,,,,818,EGY,2021/12/06,43,42965769,2321611
Egypt,12/7/21,364922,20821,,,889,,356.59757549960983,,,,,818,EGY,2021/12/07,51,42965769,0
Egypt,12/8/21,365831,20877,,,909,,357.4858398304234,,,,,818,EGY,2021/12/08,56,42965769,0
Egypt,12/9/21,366634,20919,,,803,,358.2705221820662,,,,,818,EGY,2021/12/09,42,43976245,1010476
Egypt,12/10/21,367456,20966,,,822,,359.0737711148811,,,,,818,EGY,2021/12/10,47,43976245,0
Egypt,12/11/21,368335,21015,,,879,,359.9327197912123,,,,,818,EGY,2021/12/11,49,43976245,0
Egypt,12/12/21,369198,21060,,,863,,360.7760334518197,,,,,818,EGY,2021/12/12,45,43976245,0
Egypt,12/14/21,370819,21155,,,1621,,362.3600559823464,,,,,818,EGY,2021/12/14,95,46239670,0
Egypt,12/15/21,371698,21203,,,879,,363.2190046586777,,,,,818,EGY,2021/12/15,48,46239670,0
Egypt,12/16/21,372599,21234,,,901,,364.0994514816293,,,,,818,EGY,2021/12/16,31,47838944,1599274
Egypt,12/17/21,373509,21277,,,910,,364.9886930009256,,,,,818,EGY,2021/12/17,43,47838944,0
Egypt,12/18/21,374411,21315,,,902,,365.87011701235997,,,,,818,EGY,2021/12/18,38,47838944,0
Egypt,12/19/21,375330,21361,,,919,,366.7681532280009,,,,,818,EGY,2021/12/19,46,47838944,0
Egypt,12/20/21,376233,21410,,,903,,367.65055442791805,,,,,818,EGY,2021/12/20,49,49746337,1907393
Egypt,12/21/21,377081,21457,,,848,,368.47921026128427,,,,,818,EGY,2021/12/21,47,49746337,0
Egypt,12/22/21,377960,21500,,,879,,369.33815893761556,,,,,818,EGY,2021/12/22,43,49746337,0
El Salvador,11/25/21,118041,3764,,,0,,1819.878847417772,,,,,222,SLV,2021/11/25,2,9096086,0
El Salvador,11/27/21,118919,3769,,,878,,1833.4152765231913,,,,,222,SLV,2021/11/27,5,9121715,25629
El Salvador,11/28/21,119803,3771,,,884,,1847.0442096999461,,,,,222,SLV,2021/11/28,2,9143938,22223
El Salvador,11/29/21,119803,3774,,,0,,1847.0442096999461,,,,,222,SLV,2021/11/29,3,9143938,0
El Salvador,11/30/21,119803,3776,,,0,,1847.0442096999461,,,,,222,SLV,2021/11/30,2,9179875,35937
El Salvador,12/1/21,119803,3778,,,0,,1847.0442096999461,,,,,222,SLV,2021/12/01,2,9179875,0
El Salvador,12/2/21,119803,3779,,,0,,1847.0442096999461,,,,,222,SLV,2021/12/02,1,9179875,0
El Salvador,12/3/21,119803,3781,,,0,,1847.0442096999461,,,,,222,SLV,2021/12/03,2,9179875,0
El Salvador,12/5/21,119803,3783,,,0,,1847.0442096999461,,,,,222,SLV,2021/12/05,2,9241093,61218
El Salvador,12/6/21,119803,3786,,,0,,1847.0442096999461,,,,,222,SLV,2021/12/06,3,9260487,19394
El Salvador,12/7/21,119803,3789,,,0,,1847.0442096999461,,,,,222,SLV,2021/12/07,3,9282534,22047
El Salvador,12/8/21,119803,3790,,,0,,1847.0442096999461,,,,,222,SLV,2021/12/08,1,9305444,22910
El Salvador,12/9/21,119803,3791,,,0,,1847.0442096999461,,,,,222,SLV,2021/12/09,1,9305444,0
El Salvador,12/10/21,119803,3792,,,0,,1847.0442096999461,,,,,222,SLV,2021/12/10,1,9305444,0
El Salvador,12/11/21,119803,3793,,,0,,1847.0442096999461,,,,,222,SLV,2021/12/11,1,9305444,0
El Salvador,12/12/21,121127,3795,,,1324,,1867.456774774633,,,,,222,SLV,2021/12/12,2,9364231,58787
El Salvador,12/13/21,121200,3797,,,73,,1868.582240975881,,,,,222,SLV,2021/12/13,2,9395152,30921
El Salvador,12/14/21,121267,3800,,,67,,1869.6152031057934,,,,,222,SLV,2021/12/14,3,9395152,0
El Salvador,12/16/21,121384,3802,,,117,,1871.4190324968345,,,,,222,SLV,2021/12/16,2,9466222,71070
El Salvador,12/17/21,121437,3803,,,53,,1872.2361517936308,,,,,222,SLV,2021/12/17,1,9466222,0
El Salvador,12/18/21,121484,3805,,,47,,1872.9607670190917,,,,,222,SLV,2021/12/18,2,9466222,0
El Salvador,12/19/21,121530,3807,,,46,,1873.6699648993301,,,,,222,SLV,2021/12/19,2,9466222,0
El Salvador,12/20/21,121530,3809,,,0,,1873.6699648993301,,,,,222,SLV,2021/12/20,2,9466222,0
El Salvador,12/21/21,121623,3810,,,93,,1875.1037780050294,,,,,222,SLV,2021/12/21,1,9503477,37255
El Salvador,12/22/21,121623,3812,,,0,,1875.1037780050294,,,,,222,SLV,2021/12/22,2,9528674,25197
Equatorial Guinea,11/25/21,13547,170,,,0,,965.5840939140476,,,,,226,GNQ,2021/11/25,0,443135,0
Equatorial Guinea,11/26/21,13579,173,,,32,,967.8649450991992,,,,,226,GNQ,2021/11/26,3,444989,1854
Equatorial Guinea,11/30/21,13592,175,,,13,,968.791540893167,,,,,226,GNQ,2021/11/30,2,445684,695
Equatorial Guinea,12/2/21,13599,175,,,7,,969.290477089919,,,,,226,GNQ,2021/12/02,0,446624,940
Equatorial Guinea,12/10/21,13612,175,,,13,,970.2170728838869,,,,,226,GNQ,2021/12/10,0,446624,0
Equatorial Guinea,12/15/21,13617,175,,,5,,970.5734558815668,,,,,226,GNQ,2021/12/15,0,448577,1953
Equatorial Guinea,12/17/21,13618,175,,,1,,970.6447324811028,,,,,226,GNQ,2021/12/17,0,452572,3995
Equatorial Guinea,12/22/21,13618,175,,,0,,970.6447324811028,,,,,226,GNQ,2021/12/22,0,452572,0
Eritrea,11/25/21,7269,58,,,19,,204.96685819276698,,,,,232,ERI,2021/11/25,1,,
Eritrea,11/26/21,7285,60,,,16,,205.41801649942323,,,,,232,ERI,2021/11/26,2,,
Eritrea,11/27/21,7305,60,,,20,,205.98196438274354,,,,,232,ERI,2021/11/27,0,,
Eritrea,11/28/21,7318,60,,,13,,206.34853050690174,,,,,232,ERI,2021/11/28,0,,
Eritrea,11/29/21,7341,60,,,23,,206.9970705727201,,,,,232,ERI,2021/11/29,0,,
Eritrea,11/30/21,7358,60,,,17,,207.47642627354236,,,,,232,ERI,2021/11/30,0,,
Eritrea,12/1/21,7393,60,,,35,,208.4633350693529,,,,,232,ERI,2021/12/01,0,,
Eritrea,12/2/21,7412,60,,,19,,208.9990855585072,,,,,232,ERI,2021/12/02,0,,
Eritrea,12/3/21,7442,61,,,30,,209.84500738348765,,,,,232,ERI,2021/12/03,1,,
Eritrea,12/4/21,7458,61,,,16,,210.2961656901439,,,,,232,ERI,2021/12/04,0,,
Eritrea,12/6/21,7484,61,,,26,,211.0292979384603,,,,,232,ERI,2021/12/06,0,,
Eritrea,12/7/21,7513,62,,,29,,211.84702236927475,,,,,232,ERI,2021/12/07,1,,
Eritrea,12/8/21,7533,62,,,20,,212.41097025259506,,,,,232,ERI,2021/12/08,0,,
Eritrea,12/9/21,7583,62,,,50,,213.82083996089585,,,,,232,ERI,2021/12/09,0,,
Eritrea,12/10/21,7616,63,,,33,,214.75135396837436,,,,,232,ERI,2021/12/10,1,,
Eritrea,12/11/21,7629,63,,,13,,215.11792009253256,,,,,232,ERI,2021/12/11,0,,
Eritrea,12/12/21,7646,63,,,17,,215.59727579335484,,,,,232,ERI,2021/12/12,0,,
Eritrea,12/13/21,7656,63,,,10,,215.87924973501498,,,,,232,ERI,2021/12/13,0,,
Eritrea,12/14/21,7675,64,,,19,,216.4150002241693,,,,,232,ERI,2021/12/14,1,,
Eritrea,12/15/21,7686,65,,,11,,216.72517155999546,,,,,232,ERI,2021/12/15,1,,
Eritrea,12/16/21,7713,65,,,27,,217.48650120247788,,,,,232,ERI,2021/12/16,0,,
Eritrea,12/17/21,7731,67,,,18,,217.99405429746616,,,,,232,ERI,2021/12/17,2,,
Eritrea,12/18/21,7753,68,,,22,,218.6143969691185,,,,,232,ERI,2021/12/18,1,,
Eritrea,12/19/21,7763,70,,,10,,218.89637091077864,,,,,232,ERI,2021/12/19,2,,
Eritrea,12/20/21,7779,70,,,16,,219.3475292174349,,,,,232,ERI,2021/12/20,0,,
Eritrea,12/21/21,7807,70,,,28,,220.13705625408335,,,,,232,ERI,2021/12/21,0,,
Eritrea,12/22/21,7817,70,,,10,,220.4190301957435,,,,,232,ERI,2021/12/22,0,,
Estonia,11/25/21,219878,1773,,,619,,16575.3136545552,,,,,233,EST,2021/11/25,10,1474767,1460
Estonia,11/26/21,220514,1781,,,636,,16623.25796678424,,,,,233,EST,2021/11/26,8,1476767,2000
Estonia,11/27/21,221160,1789,,,646,,16671.95612040053,,,,,233,EST,2021/11/27,8,1477600,833
Estonia,11/28/21,221549,1791,,,389,,16701.28055036452,,,,,233,EST,2021/11/28,2,1478044,444
Estonia,11/29/21,221860,1798,,,311,,16724.725017507968,,,,,233,EST,2021/11/29,7,1479349,1305
Estonia,11/30/21,222584,1800,,,724,,16779.3031339448,,,,,233,EST,2021/11/30,2,1480908,1559
Estonia,12/1/21,223171,1803,,,587,,16823.55362337632,,,,,233,EST,2021/12/01,3,1482433,1525
Estonia,12/2/21,223689,1808,,,518,,16862.60260723582,,,,,233,EST,2021/12/02,5,1483999,1566
Estonia,12/3/21,224195,1810,,,506,,16900.746981430624,,,,,233,EST,2021/12/03,2,1486018,2019
Estonia,12/4/21,224654,1815,,,459,,16935.348301105358,,,,,233,EST,2021/12/04,5,1486988,970
Estonia,12/5/21,224993,1823,,,339,,16960.9035241331,,,,,233,EST,2021/12/05,8,1487367,379
Estonia,12/6/21,225294,1825,,,301,,16983.594149889297,,,,,233,EST,2021/12/06,2,1488810,1443
Estonia,12/7/21,225837,1826,,,543,,17024.527737216922,,,,,233,EST,2021/12/07,1,1490523,1713
Estonia,12/8/21,226304,1836,,,467,,17059.732130001456,,,,,233,EST,2021/12/08,10,1492185,1662
Estonia,12/9/21,226858,1838,,,554,,17101.494942855054,,,,,233,EST,2021/12/09,2,1493816,1631
